,breed,animal_type,Date,ave_hsIncome,breed_cumsum
719,Lhasa_Apso_Mix,Dog,01-11,0.0,0.0
786,Lhasa_Apso_Mix,Dog,01-12,0.0,0.0
853,Lhasa_Apso_Mix,Dog,01-13,0.0,0.0
920,Lhasa_Apso_Mix,Dog,01-14,0.0,0.0
987,Lhasa_Apso_Mix,Dog,01-15,0.0,0.0
1054,Lhasa_Apso_Mix,Dog,01-16,0.0,0.0
1121,Lhasa_Apso_Mix,Dog,01-17,0.0,0.0
1188,Lhasa_Apso_Mix,Dog,01-19,0.0,0.0
1255,Lhasa_Apso_Mix,Dog,01-20,0.0,0.0
1322,Lhasa_Apso_Mix,Dog,01-21,0.0,0.0
1389,Lhasa_Apso_Mix,Dog,01-22,0.0,0.0
1456,Lhasa_Apso_Mix,Dog,01-23,0.0,0.0
1523,Lhasa_Apso_Mix,Dog,01-24,0.0,0.0
1590,Lhasa_Apso_Mix,Dog,01-25,0.0,0.0
1657,Lhasa_Apso_Mix,Dog,01-26,0.0,0.0
1724,Lhasa_Apso_Mix,Dog,01-27,0.0,0.0
1791,Lhasa_Apso_Mix,Dog,01-28,0.0,0.0
1858,Lhasa_Apso_Mix,Dog,01-29,0.0,0.0
1925,Lhasa_Apso_Mix,Dog,01-30,0.0,0.0
1992,Lhasa_Apso_Mix,Dog,01-31,0.0,0.0
2059,Lhasa_Apso_Mix,Dog,02-01,0.0,0.0
2126,Lhasa_Apso_Mix,Dog,02-02,0.0,0.0
2193,Lhasa_Apso_Mix,Dog,02-03,0.0,0.0
2260,Lhasa_Apso_Mix,Dog,02-04,0.0,0.0
2327,Lhasa_Apso_Mix,Dog,02-05,0.0,0.0
2394,Lhasa_Apso_Mix,Dog,02-06,0.0,0.0
2461,Lhasa_Apso_Mix,Dog,02-07,0.0,0.0
2528,Lhasa_Apso_Mix,Dog,02-08,0.0,0.0
2595,Lhasa_Apso_Mix,Dog,02-09,0.0,0.0
2662,Lhasa_Apso_Mix,Dog,02-10,0.0,0.0
2729,Lhasa_Apso_Mix,Dog,02-11,0.0,0.0
2796,Lhasa_Apso_Mix,Dog,02-12,0.0,0.0
2863,Lhasa_Apso_Mix,Dog,02-13,0.0,0.0
2930,Lhasa_Apso_Mix,Dog,02-14,0.0,0.0
2997,Lhasa_Apso_Mix,Dog,02-15,0.0,0.0
3064,Lhasa_Apso_Mix,Dog,02-16,0.0,0.0
3131,Lhasa_Apso_Mix,Dog,02-17,0.0,0.0
3198,Lhasa_Apso_Mix,Dog,02-18,0.0,0.0
3265,Lhasa_Apso_Mix,Dog,02-19,0.0,0.0
3332,Lhasa_Apso_Mix,Dog,02-20,0.0,0.0
3399,Lhasa_Apso_Mix,Dog,02-21,0.0,0.0
3466,Lhasa_Apso_Mix,Dog,02-22,0.0,0.0
3533,Lhasa_Apso_Mix,Dog,02-23,35794.0,1.0
3600,Lhasa_Apso_Mix,Dog,02-24,0.0,0.0
3667,Lhasa_Apso_Mix,Dog,02-25,0.0,0.0
3734,Lhasa_Apso_Mix,Dog,02-26,0.0,0.0
3801,Lhasa_Apso_Mix,Dog,02-27,0.0,0.0
3868,Lhasa_Apso_Mix,Dog,03-01,0.0,0.0
3935,Lhasa_Apso_Mix,Dog,03-02,0.0,0.0
4002,Lhasa_Apso_Mix,Dog,03-03,0.0,0.0
4069,Lhasa_Apso_Mix,Dog,03-07,0.0,0.0
4136,Lhasa_Apso_Mix,Dog,03-30,0.0,0.0
50,Maine_Coon_Mix,Cat,01-01,0.0,0.0
117,Maine_Coon_Mix,Cat,01-02,0.0,0.0
184,Maine_Coon_Mix,Cat,01-03,0.0,0.0
251,Maine_Coon_Mix,Cat,01-04,0.0,0.0
318,Maine_Coon_Mix,Cat,01-05,0.0,0.0
385,Maine_Coon_Mix,Cat,01-06,0.0,0.0
452,Maine_Coon_Mix,Cat,01-07,0.0,0.0
519,Maine_Coon_Mix,Cat,01-08,0.0,0.0
586,Maine_Coon_Mix,Cat,01-09,0.0,0.0
653,Maine_Coon_Mix,Cat,01-10,0.0,0.0
720,Maine_Coon_Mix,Cat,01-11,0.0,0.0
787,Maine_Coon_Mix,Cat,01-12,0.0,0.0
854,Maine_Coon_Mix,Cat,01-13,0.0,0.0
921,Maine_Coon_Mix,Cat,01-14,0.0,0.0
988,Maine_Coon_Mix,Cat,01-15,0.0,0.0
1055,Maine_Coon_Mix,Cat,01-16,0.0,0.0
1122,Maine_Coon_Mix,Cat,01-17,0.0,0.0
1189,Maine_Coon_Mix,Cat,01-19,0.0,0.0
1256,Maine_Coon_Mix,Cat,01-20,0.0,0.0
1323,Maine_Coon_Mix,Cat,01-21,0.0,0.0
1390,Maine_Coon_Mix,Cat,01-22,0.0,0.0
1457,Maine_Coon_Mix,Cat,01-23,0.0,0.0
1524,Maine_Coon_Mix,Cat,01-24,0.0,0.0
1591,Maine_Coon_Mix,Cat,01-25,0.0,0.0
1658,Maine_Coon_Mix,Cat,01-26,0.0,0.0
1725,Maine_Coon_Mix,Cat,01-27,0.0,0.0
1792,Maine_Coon_Mix,Cat,01-28,0.0,0.0
1859,Maine_Coon_Mix,Cat,01-29,0.0,0.0
1926,Maine_Coon_Mix,Cat,01-30,0.0,0.0
1993,Maine_Coon_Mix,Cat,01-31,0.0,0.0
2060,Maine_Coon_Mix,Cat,02-01,0.0,0.0
2127,Maine_Coon_Mix,Cat,02-02,0.0,0.0
2194,Maine_Coon_Mix,Cat,02-03,0.0,0.0
2261,Maine_Coon_Mix,Cat,02-04,0.0,0.0
2328,Maine_Coon_Mix,Cat,02-05,0.0,0.0
2395,Maine_Coon_Mix,Cat,02-06,0.0,0.0
2462,Maine_Coon_Mix,Cat,02-07,0.0,0.0
2529,Maine_Coon_Mix,Cat,02-08,0.0,0.0
2596,Maine_Coon_Mix,Cat,02-09,0.0,0.0
2663,Maine_Coon_Mix,Cat,02-10,23348.0,1.0
2730,Maine_Coon_Mix,Cat,02-11,0.0,0.0
2797,Maine_Coon_Mix,Cat,02-12,0.0,0.0
2864,Maine_Coon_Mix,Cat,02-13,0.0,0.0
2931,Maine_Coon_Mix,Cat,02-14,0.0,0.0
2998,Maine_Coon_Mix,Cat,02-15,0.0,0.0
3065,Maine_Coon_Mix,Cat,02-16,0.0,0.0
3132,Maine_Coon_Mix,Cat,02-17,0.0,0.0
3199,Maine_Coon_Mix,Cat,02-18,0.0,0.0
3266,Maine_Coon_Mix,Cat,02-19,0.0,0.0
3333,Maine_Coon_Mix,Cat,02-20,0.0,0.0
3400,Maine_Coon_Mix,Cat,02-21,0.0,0.0
3467,Maine_Coon_Mix,Cat,02-22,0.0,0.0
3534,Maine_Coon_Mix,Cat,02-23,0.0,0.0
3601,Maine_Coon_Mix,Cat,02-24,0.0,0.0
3668,Maine_Coon_Mix,Cat,02-25,0.0,0.0
3735,Maine_Coon_Mix,Cat,02-26,0.0,0.0
3802,Maine_Coon_Mix,Cat,02-27,0.0,0.0
3869,Maine_Coon_Mix,Cat,03-01,0.0,0.0
3936,Maine_Coon_Mix,Cat,03-02,0.0,0.0
4003,Maine_Coon_Mix,Cat,03-03,0.0,0.0
4070,Maine_Coon_Mix,Cat,03-07,0.0,0.0
4137,Maine_Coon_Mix,Cat,03-30,0.0,0.0
51,Miniature_Schnauzer_Mix,Dog,01-01,0.0,0.0
118,Miniature_Schnauzer_Mix,Dog,01-02,0.0,0.0
185,Miniature_Schnauzer_Mix,Dog,01-03,0.0,0.0
252,Miniature_Schnauzer_Mix,Dog,01-04,0.0,0.0
319,Miniature_Schnauzer_Mix,Dog,01-05,0.0,0.0
386,Miniature_Schnauzer_Mix,Dog,01-06,0.0,0.0
453,Miniature_Schnauzer_Mix,Dog,01-07,0.0,0.0
520,Miniature_Schnauzer_Mix,Dog,01-08,0.0,0.0
587,Miniature_Schnauzer_Mix,Dog,01-09,0.0,0.0
654,Miniature_Schnauzer_Mix,Dog,01-10,0.0,0.0
721,Miniature_Schnauzer_Mix,Dog,01-11,0.0,0.0
788,Miniature_Schnauzer_Mix,Dog,01-12,0.0,0.0
855,Miniature_Schnauzer_Mix,Dog,01-13,0.0,0.0
922,Miniature_Schnauzer_Mix,Dog,01-14,0.0,0.0
989,Miniature_Schnauzer_Mix,Dog,01-15,0.0,0.0
1056,Miniature_Schnauzer_Mix,Dog,01-16,0.0,0.0
1123,Miniature_Schnauzer_Mix,Dog,01-17,0.0,0.0
1190,Miniature_Schnauzer_Mix,Dog,01-19,43458.0,1.0
1257,Miniature_Schnauzer_Mix,Dog,01-20,0.0,0.0
1324,Miniature_Schnauzer_Mix,Dog,01-21,0.0,0.0
1391,Miniature_Schnauzer_Mix,Dog,01-22,0.0,0.0
1458,Miniature_Schnauzer_Mix,Dog,01-23,0.0,0.0
1525,Miniature_Schnauzer_Mix,Dog,01-24,0.0,0.0
1592,Miniature_Schnauzer_Mix,Dog,01-25,0.0,0.0
1659,Miniature_Schnauzer_Mix,Dog,01-26,23348.0,2.0
1726,Miniature_Schnauzer_Mix,Dog,01-27,0.0,0.0
1793,Miniature_Schnauzer_Mix,Dog,01-28,0.0,0.0
1860,Miniature_Schnauzer_Mix,Dog,01-29,0.0,0.0
1927,Miniature_Schnauzer_Mix,Dog,01-30,0.0,0.0
1994,Miniature_Schnauzer_Mix,Dog,01-31,0.0,0.0
2061,Miniature_Schnauzer_Mix,Dog,02-01,0.0,0.0
2128,Miniature_Schnauzer_Mix,Dog,02-02,0.0,0.0
2195,Miniature_Schnauzer_Mix,Dog,02-03,0.0,0.0
2262,Miniature_Schnauzer_Mix,Dog,02-04,0.0,0.0
2329,Miniature_Schnauzer_Mix,Dog,02-05,0.0,0.0
2396,Miniature_Schnauzer_Mix,Dog,02-06,0.0,0.0
2463,Miniature_Schnauzer_Mix,Dog,02-07,0.0,0.0
2530,Miniature_Schnauzer_Mix,Dog,02-08,0.0,0.0
2597,Miniature_Schnauzer_Mix,Dog,02-09,0.0,0.0
2664,Miniature_Schnauzer_Mix,Dog,02-10,0.0,0.0
2731,Miniature_Schnauzer_Mix,Dog,02-11,0.0,0.0
2798,Miniature_Schnauzer_Mix,Dog,02-12,0.0,0.0
2865,Miniature_Schnauzer_Mix,Dog,02-13,0.0,0.0
2932,Miniature_Schnauzer_Mix,Dog,02-14,0.0,0.0
2999,Miniature_Schnauzer_Mix,Dog,02-15,0.0,0.0
3066,Miniature_Schnauzer_Mix,Dog,02-16,0.0,0.0
3133,Miniature_Schnauzer_Mix,Dog,02-17,0.0,0.0
3200,Miniature_Schnauzer_Mix,Dog,02-18,0.0,0.0
3267,Miniature_Schnauzer_Mix,Dog,02-19,0.0,0.0
3334,Miniature_Schnauzer_Mix,Dog,02-20,0.0,0.0
3401,Miniature_Schnauzer_Mix,Dog,02-21,0.0,0.0
3468,Miniature_Schnauzer_Mix,Dog,02-22,0.0,0.0
3535,Miniature_Schnauzer_Mix,Dog,02-23,0.0,0.0
3602,Miniature_Schnauzer_Mix,Dog,02-24,0.0,0.0
3669,Miniature_Schnauzer_Mix,Dog,02-25,0.0,0.0
3736,Miniature_Schnauzer_Mix,Dog,02-26,0.0,0.0
3803,Miniature_Schnauzer_Mix,Dog,02-27,0.0,0.0
3870,Miniature_Schnauzer_Mix,Dog,03-01,0.0,0.0
3937,Miniature_Schnauzer_Mix,Dog,03-02,0.0,0.0
4004,Miniature_Schnauzer_Mix,Dog,03-03,0.0,0.0
4071,Miniature_Schnauzer_Mix,Dog,03-07,0.0,0.0
4138,Miniature_Schnauzer_Mix,Dog,03-30,0.0,0.0
52,Parakeet_Mix,Bird,01-01,0.0,0.0
119,Parakeet_Mix,Bird,01-02,0.0,0.0
186,Parakeet_Mix,Bird,01-03,0.0,0.0
253,Parakeet_Mix,Bird,01-04,0.0,0.0
320,Parakeet_Mix,Bird,01-05,0.0,0.0
387,Parakeet_Mix,Bird,01-06,0.0,0.0
454,Parakeet_Mix,Bird,01-07,0.0,0.0
521,Parakeet_Mix,Bird,01-08,0.0,0.0
588,Parakeet_Mix,Bird,01-09,0.0,0.0
655,Parakeet_Mix,Bird,01-10,0.0,0.0
722,Parakeet_Mix,Bird,01-11,23348.0,1.0
789,Parakeet_Mix,Bird,01-12,0.0,0.0
856,Parakeet_Mix,Bird,01-13,0.0,0.0
923,Parakeet_Mix,Bird,01-14,0.0,0.0
990,Parakeet_Mix,Bird,01-15,0.0,0.0
1057,Parakeet_Mix,Bird,01-16,0.0,0.0
1124,Parakeet_Mix,Bird,01-17,0.0,0.0
1191,Parakeet_Mix,Bird,01-19,0.0,0.0
1258,Parakeet_Mix,Bird,01-20,0.0,0.0
1325,Parakeet_Mix,Bird,01-21,0.0,0.0
1392,Parakeet_Mix,Bird,01-22,0.0,0.0
1459,Parakeet_Mix,Bird,01-23,0.0,0.0
1526,Parakeet_Mix,Bird,01-24,0.0,0.0
1593,Parakeet_Mix,Bird,01-25,0.0,0.0
1660,Parakeet_Mix,Bird,01-26,0.0,0.0
1727,Parakeet_Mix,Bird,01-27,0.0,0.0
1794,Parakeet_Mix,Bird,01-28,0.0,0.0
1861,Parakeet_Mix,Bird,01-29,0.0,0.0
1928,Parakeet_Mix,Bird,01-30,0.0,0.0
1995,Parakeet_Mix,Bird,01-31,0.0,0.0
2062,Parakeet_Mix,Bird,02-01,0.0,0.0
2129,Parakeet_Mix,Bird,02-02,0.0,0.0
2196,Parakeet_Mix,Bird,02-03,0.0,0.0
2263,Parakeet_Mix,Bird,02-04,0.0,0.0
2330,Parakeet_Mix,Bird,02-05,0.0,0.0
2397,Parakeet_Mix,Bird,02-06,0.0,0.0
2464,Parakeet_Mix,Bird,02-07,0.0,0.0
2531,Parakeet_Mix,Bird,02-08,0.0,0.0
2598,Parakeet_Mix,Bird,02-09,0.0,0.0
2665,Parakeet_Mix,Bird,02-10,0.0,0.0
2732,Parakeet_Mix,Bird,02-11,0.0,0.0
2799,Parakeet_Mix,Bird,02-12,0.0,0.0
2866,Parakeet_Mix,Bird,02-13,0.0,0.0
2933,Parakeet_Mix,Bird,02-14,0.0,0.0
3000,Parakeet_Mix,Bird,02-15,0.0,0.0
3067,Parakeet_Mix,Bird,02-16,0.0,0.0
3134,Parakeet_Mix,Bird,02-17,0.0,0.0
3201,Parakeet_Mix,Bird,02-18,0.0,0.0
3268,Parakeet_Mix,Bird,02-19,0.0,0.0
3335,Parakeet_Mix,Bird,02-20,0.0,0.0
3402,Parakeet_Mix,Bird,02-21,0.0,0.0
3469,Parakeet_Mix,Bird,02-22,0.0,0.0
3536,Parakeet_Mix,Bird,02-23,0.0,0.0
3603,Parakeet_Mix,Bird,02-24,0.0,0.0
3670,Parakeet_Mix,Bird,02-25,0.0,0.0
3737,Parakeet_Mix,Bird,02-26,0.0,0.0
3804,Parakeet_Mix,Bird,02-27,0.0,0.0
3871,Parakeet_Mix,Bird,03-01,0.0,0.0
3938,Parakeet_Mix,Bird,03-02,0.0,0.0
4005,Parakeet_Mix,Bird,03-03,0.0,0.0
4072,Parakeet_Mix,Bird,03-07,0.0,0.0
4139,Parakeet_Mix,Bird,03-30,0.0,0.0
53,Pit_Bull_Mix,Dog,01-01,0.0,0.0
120,Pit_Bull_Mix,Dog,01-02,0.0,0.0
187,Pit_Bull_Mix,Dog,01-03,0.0,0.0
254,Pit_Bull_Mix,Dog,01-04,0.0,0.0
321,Pit_Bull_Mix,Dog,01-05,0.0,0.0
388,Pit_Bull_Mix,Dog,01-06,0.0,0.0
455,Pit_Bull_Mix,Dog,01-07,0.0,0.0
522,Pit_Bull_Mix,Dog,01-08,34242.0,1.0
589,Pit_Bull_Mix,Dog,01-09,61284.0,2.0
656,Pit_Bull_Mix,Dog,01-10,0.0,0.0
723,Pit_Bull_Mix,Dog,01-11,0.0,0.0
790,Pit_Bull_Mix,Dog,01-12,23348.0,3.0
857,Pit_Bull_Mix,Dog,01-13,0.0,0.0
924,Pit_Bull_Mix,Dog,01-14,78428.0,4.0
991,Pit_Bull_Mix,Dog,01-15,0.0,0.0
1058,Pit_Bull_Mix,Dog,01-16,23348.0,5.0
1125,Pit_Bull_Mix,Dog,01-17,0.0,0.0
1192,Pit_Bull_Mix,Dog,01-19,0.0,0.0
1259,Pit_Bull_Mix,Dog,01-20,0.0,0.0
1326,Pit_Bull_Mix,Dog,01-21,0.0,0.0
1393,Pit_Bull_Mix,Dog,01-22,0.0,0.0
1460,Pit_Bull_Mix,Dog,01-23,0.0,0.0
1527,Pit_Bull_Mix,Dog,01-24,0.0,0.0
1594,Pit_Bull_Mix,Dog,01-25,60861.0,7.0
1661,Pit_Bull_Mix,Dog,01-26,0.0,0.0
1728,Pit_Bull_Mix,Dog,01-27,0.0,0.0
1795,Pit_Bull_Mix,Dog,01-28,0.0,0.0
1862,Pit_Bull_Mix,Dog,01-29,23348.0,8.0
1929,Pit_Bull_Mix,Dog,01-30,0.0,0.0
1996,Pit_Bull_Mix,Dog,01-31,0.0,0.0
2063,Pit_Bull_Mix,Dog,02-01,0.0,0.0
2130,Pit_Bull_Mix,Dog,02-02,23348.0,11.0
2197,Pit_Bull_Mix,Dog,02-03,0.0,0.0
2264,Pit_Bull_Mix,Dog,02-04,26646.0,13.0
2331,Pit_Bull_Mix,Dog,02-05,0.0,0.0
2398,Pit_Bull_Mix,Dog,02-06,0.0,0.0
2465,Pit_Bull_Mix,Dog,02-07,0.0,0.0
2532,Pit_Bull_Mix,Dog,02-08,0.0,0.0
2599,Pit_Bull_Mix,Dog,02-09,0.0,0.0
2666,Pit_Bull_Mix,Dog,02-10,0.0,0.0
2733,Pit_Bull_Mix,Dog,02-11,0.0,0.0
2800,Pit_Bull_Mix,Dog,02-12,0.0,0.0
2867,Pit_Bull_Mix,Dog,02-13,0.0,0.0
2934,Pit_Bull_Mix,Dog,02-14,0.0,0.0
3001,Pit_Bull_Mix,Dog,02-15,0.0,0.0
3068,Pit_Bull_Mix,Dog,02-16,30207.0,14.0
3135,Pit_Bull_Mix,Dog,02-17,0.0,0.0
3202,Pit_Bull_Mix,Dog,02-18,0.0,0.0
3269,Pit_Bull_Mix,Dog,02-19,0.0,0.0
3336,Pit_Bull_Mix,Dog,02-20,0.0,0.0
3403,Pit_Bull_Mix,Dog,02-21,0.0,0.0
3470,Pit_Bull_Mix,Dog,02-22,0.0,0.0
3537,Pit_Bull_Mix,Dog,02-23,0.0,0.0
3604,Pit_Bull_Mix,Dog,02-24,0.0,0.0
3671,Pit_Bull_Mix,Dog,02-25,42398.0,15.0
3738,Pit_Bull_Mix,Dog,02-26,0.0,0.0
3805,Pit_Bull_Mix,Dog,02-27,61284.0,16.0
3872,Pit_Bull_Mix,Dog,03-01,0.0,0.0
3939,Pit_Bull_Mix,Dog,03-02,0.0,0.0
4006,Pit_Bull_Mix,Dog,03-03,0.0,0.0
4073,Pit_Bull_Mix,Dog,03-07,0.0,0.0
4140,Pit_Bull_Mix,Dog,03-30,0.0,0.0
54,Pointer/Chinese_Sharpei,Dog,01-01,0.0,0.0
121,Pointer/Chinese_Sharpei,Dog,01-02,0.0,0.0
188,Pointer/Chinese_Sharpei,Dog,01-03,0.0,0.0
255,Pointer/Chinese_Sharpei,Dog,01-04,0.0,0.0
322,Pointer/Chinese_Sharpei,Dog,01-05,0.0,0.0
389,Pointer/Chinese_Sharpei,Dog,01-06,0.0,0.0
456,Pointer/Chinese_Sharpei,Dog,01-07,0.0,0.0
523,Pointer/Chinese_Sharpei,Dog,01-08,25369.0,1.0
590,Pointer/Chinese_Sharpei,Dog,01-09,0.0,0.0
657,Pointer/Chinese_Sharpei,Dog,01-10,0.0,0.0
724,Pointer/Chinese_Sharpei,Dog,01-11,0.0,0.0
791,Pointer/Chinese_Sharpei,Dog,01-12,0.0,0.0
858,Pointer/Chinese_Sharpei,Dog,01-13,0.0,0.0
925,Pointer/Chinese_Sharpei,Dog,01-14,0.0,0.0
992,Pointer/Chinese_Sharpei,Dog,01-15,0.0,0.0
1059,Pointer/Chinese_Sharpei,Dog,01-16,0.0,0.0
1126,Pointer/Chinese_Sharpei,Dog,01-17,0.0,0.0
1193,Pointer/Chinese_Sharpei,Dog,01-19,0.0,0.0
1260,Pointer/Chinese_Sharpei,Dog,01-20,0.0,0.0
1327,Pointer/Chinese_Sharpei,Dog,01-21,0.0,0.0
1394,Pointer/Chinese_Sharpei,Dog,01-22,0.0,0.0
1461,Pointer/Chinese_Sharpei,Dog,01-23,0.0,0.0
1528,Pointer/Chinese_Sharpei,Dog,01-24,0.0,0.0
1595,Pointer/Chinese_Sharpei,Dog,01-25,0.0,0.0
1662,Pointer/Chinese_Sharpei,Dog,01-26,0.0,0.0
1729,Pointer/Chinese_Sharpei,Dog,01-27,0.0,0.0
1796,Pointer/Chinese_Sharpei,Dog,01-28,0.0,0.0
1863,Pointer/Chinese_Sharpei,Dog,01-29,0.0,0.0
1930,Pointer/Chinese_Sharpei,Dog,01-30,0.0,0.0
1997,Pointer/Chinese_Sharpei,Dog,01-31,0.0,0.0
2064,Pointer/Chinese_Sharpei,Dog,02-01,0.0,0.0
2131,Pointer/Chinese_Sharpei,Dog,02-02,0.0,0.0
2198,Pointer/Chinese_Sharpei,Dog,02-03,0.0,0.0
2265,Pointer/Chinese_Sharpei,Dog,02-04,0.0,0.0
2332,Pointer/Chinese_Sharpei,Dog,02-05,0.0,0.0
2399,Pointer/Chinese_Sharpei,Dog,02-06,0.0,0.0
2466,Pointer/Chinese_Sharpei,Dog,02-07,0.0,0.0
2533,Pointer/Chinese_Sharpei,Dog,02-08,0.0,0.0
2600,Pointer/Chinese_Sharpei,Dog,02-09,0.0,0.0
2667,Pointer/Chinese_Sharpei,Dog,02-10,0.0,0.0
2734,Pointer/Chinese_Sharpei,Dog,02-11,0.0,0.0
2801,Pointer/Chinese_Sharpei,Dog,02-12,0.0,0.0
2868,Pointer/Chinese_Sharpei,Dog,02-13,0.0,0.0
2935,Pointer/Chinese_Sharpei,Dog,02-14,0.0,0.0
3002,Pointer/Chinese_Sharpei,Dog,02-15,0.0,0.0
3069,Pointer/Chinese_Sharpei,Dog,02-16,0.0,0.0
3136,Pointer/Chinese_Sharpei,Dog,02-17,0.0,0.0
3203,Pointer/Chinese_Sharpei,Dog,02-18,0.0,0.0
3270,Pointer/Chinese_Sharpei,Dog,02-19,0.0,0.0
3337,Pointer/Chinese_Sharpei,Dog,02-20,0.0,0.0
3404,Pointer/Chinese_Sharpei,Dog,02-21,0.0,0.0
3471,Pointer/Chinese_Sharpei,Dog,02-22,0.0,0.0
3538,Pointer/Chinese_Sharpei,Dog,02-23,0.0,0.0
3605,Pointer/Chinese_Sharpei,Dog,02-24,0.0,0.0
3672,Pointer/Chinese_Sharpei,Dog,02-25,0.0,0.0
3739,Pointer/Chinese_Sharpei,Dog,02-26,0.0,0.0
3806,Pointer/Chinese_Sharpei,Dog,02-27,0.0,0.0
3873,Pointer/Chinese_Sharpei,Dog,03-01,0.0,0.0
3940,Pointer/Chinese_Sharpei,Dog,03-02,0.0,0.0
4007,Pointer/Chinese_Sharpei,Dog,03-03,0.0,0.0
4074,Pointer/Chinese_Sharpei,Dog,03-07,0.0,0.0
4141,Pointer/Chinese_Sharpei,Dog,03-30,0.0,0.0
55,Pointer_Mix,Dog,01-01,0.0,0.0
122,Pointer_Mix,Dog,01-02,0.0,0.0
189,Pointer_Mix,Dog,01-03,0.0,0.0
256,Pointer_Mix,Dog,01-04,0.0,0.0
323,Pointer_Mix,Dog,01-05,0.0,0.0
390,Pointer_Mix,Dog,01-06,0.0,0.0
457,Pointer_Mix,Dog,01-07,0.0,0.0
524,Pointer_Mix,Dog,01-08,0.0,0.0
591,Pointer_Mix,Dog,01-09,0.0,0.0
658,Pointer_Mix,Dog,01-10,0.0,0.0
725,Pointer_Mix,Dog,01-11,0.0,0.0
792,Pointer_Mix,Dog,01-12,0.0,0.0
859,Pointer_Mix,Dog,01-13,0.0,0.0
926,Pointer_Mix,Dog,01-14,0.0,0.0
993,Pointer_Mix,Dog,01-15,0.0,0.0
1060,Pointer_Mix,Dog,01-16,0.0,0.0
1127,Pointer_Mix,Dog,01-17,0.0,0.0
1194,Pointer_Mix,Dog,01-19,0.0,0.0
1261,Pointer_Mix,Dog,01-20,0.0,0.0
1328,Pointer_Mix,Dog,01-21,0.0,0.0
1395,Pointer_Mix,Dog,01-22,0.0,0.0
1462,Pointer_Mix,Dog,01-23,0.0,0.0
1529,Pointer_Mix,Dog,01-24,0.0,0.0
1596,Pointer_Mix,Dog,01-25,45090.0,1.0
1663,Pointer_Mix,Dog,01-26,0.0,0.0
1730,Pointer_Mix,Dog,01-27,0.0,0.0
1797,Pointer_Mix,Dog,01-28,0.0,0.0
1864,Pointer_Mix,Dog,01-29,0.0,0.0
1931,Pointer_Mix,Dog,01-30,0.0,0.0
1998,Pointer_Mix,Dog,01-31,0.0,0.0
2065,Pointer_Mix,Dog,02-01,0.0,0.0
2132,Pointer_Mix,Dog,02-02,0.0,0.0
2199,Pointer_Mix,Dog,02-03,0.0,0.0
2266,Pointer_Mix,Dog,02-04,0.0,0.0
2333,Pointer_Mix,Dog,02-05,0.0,0.0
2400,Pointer_Mix,Dog,02-06,0.0,0.0
2467,Pointer_Mix,Dog,02-07,36641.0,2.0
2534,Pointer_Mix,Dog,02-08,0.0,0.0
2601,Pointer_Mix,Dog,02-09,0.0,0.0
2668,Pointer_Mix,Dog,02-10,0.0,0.0
2735,Pointer_Mix,Dog,02-11,0.0,0.0
2802,Pointer_Mix,Dog,02-12,0.0,0.0
2869,Pointer_Mix,Dog,02-13,0.0,0.0
2936,Pointer_Mix,Dog,02-14,0.0,0.0
3003,Pointer_Mix,Dog,02-15,0.0,0.0
3070,Pointer_Mix,Dog,02-16,0.0,0.0
3137,Pointer_Mix,Dog,02-17,0.0,0.0
3204,Pointer_Mix,Dog,02-18,0.0,0.0
3271,Pointer_Mix,Dog,02-19,0.0,0.0
3338,Pointer_Mix,Dog,02-20,0.0,0.0
3405,Pointer_Mix,Dog,02-21,0.0,0.0
3472,Pointer_Mix,Dog,02-22,0.0,0.0
3539,Pointer_Mix,Dog,02-23,0.0,0.0
3606,Pointer_Mix,Dog,02-24,0.0,0.0
3673,Pointer_Mix,Dog,02-25,0.0,0.0
3740,Pointer_Mix,Dog,02-26,0.0,0.0
3807,Pointer_Mix,Dog,02-27,0.0,0.0
3874,Pointer_Mix,Dog,03-01,0.0,0.0
3941,Pointer_Mix,Dog,03-02,0.0,0.0
4008,Pointer_Mix,Dog,03-03,0.0,0.0
4075,Pointer_Mix,Dog,03-07,0.0,0.0
4142,Pointer_Mix,Dog,03-30,0.0,0.0
56,Pomeranian,Dog,01-01,0.0,0.0
123,Pomeranian,Dog,01-02,0.0,0.0
190,Pomeranian,Dog,01-03,0.0,0.0
257,Pomeranian,Dog,01-04,0.0,0.0
324,Pomeranian,Dog,01-05,0.0,0.0
391,Pomeranian,Dog,01-06,0.0,0.0
458,Pomeranian,Dog,01-07,0.0,0.0
525,Pomeranian,Dog,01-08,0.0,0.0
592,Pomeranian,Dog,01-09,0.0,0.0
659,Pomeranian,Dog,01-10,0.0,0.0
726,Pomeranian,Dog,01-11,0.0,0.0
793,Pomeranian,Dog,01-12,0.0,0.0
860,Pomeranian,Dog,01-13,0.0,0.0
927,Pomeranian,Dog,01-14,0.0,0.0
994,Pomeranian,Dog,01-15,0.0,0.0
1061,Pomeranian,Dog,01-16,0.0,0.0
1128,Pomeranian,Dog,01-17,0.0,0.0
1195,Pomeranian,Dog,01-19,0.0,0.0
1262,Pomeranian,Dog,01-20,0.0,0.0
1329,Pomeranian,Dog,01-21,0.0,0.0
1396,Pomeranian,Dog,01-22,0.0,0.0
1463,Pomeranian,Dog,01-23,0.0,0.0
1530,Pomeranian,Dog,01-24,0.0,0.0
1597,Pomeranian,Dog,01-25,0.0,0.0
